,language,project,path,method,cyclomatic_complexity,date,nloc,proportion_nloc,start-line,end-line,commits,total_lines_add,total_lines_del,diff_lines,diff_lines_nloc,authors,lifetime,frequency,proportion_add_method,stars_project,source_files_project,commits_project,lifetime_project,first_CC,middle_1,middle_2,last_CC,category,mann_kendall
487,Java,dubbo,dubbo-rpc/dubbo-rpc-thrift/src/main/java/org/apache/dubbo/rpc/protocol/thrift/ThriftCodec.java,ThriftCodec::decode(TProtocolprotocol),30,2020-08-11 09:03:18+08:00,159,0.3354430379746836,163.0,391.0,15,819,129,690,13.846746850381901,11,2651,0.005658242172764994,0.06527820951196768,33531,2338,4396,3217,33,33,33,30,processing,no trend
488,Java,dubbo,dubbo-serialization/dubbo-serialization-test/src/test/java/org/apache/dubbo/common/serialize/model/person/PersonInfo.java,PersonInfo::equals(Objectobj),30,2020-08-11 09:03:18+08:00,54,0.35064935064935066,143.0,196.0,4,212,0,212,9.814814814814817,4,2552,0.001567398119122257,0.0,33531,2338,4396,3217,30,30,30,30,condition,no trend
489,Java,fastjson,src/main/java/com/alibaba/fastjson/parser/deserializer/ArrayListTypeFieldDeserializer.java,"ArrayListTypeFieldDeserializer::parseArray(DefaultJSONParserparser,TypeobjectType,Collectionarray)",30,2020-07-31 04:25:14+08:00,104,0.6081871345029239,80.0,201.0,9,149,67,82,6.804759014751648,4,2260,0.003982300884955752,0.04806814724672954,22363,2953,3720,3287,15,17,25,30,processing,increasing
490,Java,druid,src/main/java/com/alibaba/druid/sql/parser/Lexer.java,Lexer::scanString2(),30,2020-07-19 23:57:13+08:00,127,0.0656670113753878,1093.0,1231.0,5,140,2,138,1.6241652793639192,2,623,0.008025682182985553,0.5576407506702413,22174,4091,6154,3357,26,27,28,30,processing,increasing
491,Java,spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/view/script/ScriptTemplateView.java,ScriptTemplateView::initApplicationContext(ApplicationContextcontext),29,2020-08-11 17:20:27+02:00,65,0.1906158357771261,214.0,282.0,9,114,43,71,6.436468331890085,2,1542,0.005836575875486381,0.5609424558223833,39237,7432,21537,4414,6,24,25,29,setup,increasing
492,Java,spring-framework,spring-orm/src/main/java/org/springframework/orm/hibernate5/LocalSessionFactoryBean.java,LocalSessionFactoryBean::afterPropertiesSet(),29,2020-08-11 17:20:27+02:00,84,0.267515923566879,489.0,601.0,21,556,56,500,152.71957341530953,4,2471,0.0084985835694051,0.2689170820117807,39237,7432,21537,4414,2,20,25,29,coordination,increasing
493,Java,elasticsearch,server/src/internalClusterTest/java/org/elasticsearch/versioning/SimpleVersioningIT.java,SimpleVersioningIT::testRandomIDsAndVersions(),29,2020-08-11 17:52:57-04:00,147,0.2304075235109718,500.0,686.0,5,375,3,372,7.591836734693878,3,743,0.006729475100942128,0.7813395882199635,51033,13955,54699,3837,29,29,29,29,test,no trend
494,Java,druid,src/main/java/com/alibaba/druid/sql/dialect/postgresql/parser/PGExprParser.java,PGExprParser::primaryRest(SQLExprexpr),28,2020-07-19 23:57:13+08:00,130,0.4498269896193772,169.0,327.0,13,170,12,158,55.551893744291924,2,1839,0.0070690592713431215,0.2052427762883527,22174,4091,6154,3357,2,12,22,28,processing,increasing
495,Java,elasticsearch,x-pack/plugin/watcher/src/main/java/org/elasticsearch/xpack/watcher/support/search/WatcherSearchTemplateRequest.java,"WatcherSearchTemplateRequest::fromXContent(XContentParserparser,SearchTypesearchType)",28,2020-08-11 17:52:57-04:00,114,0.4206642066420664,169.0,286.0,5,137,20,117,0.6905489742045774,5,632,0.007911392405063292,0.7813395882199635,51033,13955,54699,3837,29,32,33,28,conversion,increasing
496,Java,druid,src/main/java/com/alibaba/druid/sql/dialect/db2/parser/DB2ExprParser.java,DB2ExprParser::primaryRest(SQLExprexpr),28,2020-07-19 23:57:13+08:00,88,0.4170616113744076,71.0,164.0,9,114,21,93,11.516658654702134,2,583,0.015437392795883362,0.5615132558832291,22174,4091,6154,3357,5,11,22,28,processing,increasing
497,Java,spring-framework,spring-jdbc/src/main/java/org/springframework/jdbc/datasource/LazyConnectionDataSourceProxy.java,"LazyConnectionInvocationHandler::invoke(Objectproxy,Methodmethod,Object[]args)",28,2020-08-11 17:20:27+02:00,73,0.3411214953271028,285.0,383.0,9,315,113,202,8.261458731293638,6,4237,0.0021241444418220443,0.023561395559583143,39237,7432,21537,4414,24,26,28,28,messages,increasing
498,Java,elasticsearch,server/src/main/java/org/elasticsearch/index/mapper/TextFieldMapper.java,"TextFieldMapper::doXContentBody(XContentBuilderbuilder,booleanincludeDefaults,Paramsparams)",28,2020-08-11 17:52:57-04:00,52,0.057906458797327386,897.0,949.0,5,56,4,52,2.8185259219941425,3,791,0.006321112515802781,0.7813395882199635,51033,13955,54699,3837,17,26,26,28,processing,increasing
499,Java,dubbo,dubbo-common/src/main/java/org/apache/dubbo/common/bytecode/Proxy.java,"Proxy::getProxy(ClassLoadercl,Class<?>...ics)",28,2020-08-11 09:03:18+08:00,131,655.0,76.0,229.0,12,488,112,376,7.324896478910833,9,2930,0.004095563139931741,0.0,33531,2338,4396,3217,26,26,25,28,accessing,decreasing
500,Java,fastjson,src/main/java/com/alibaba/fastjson/util/FieldInfo.java,FieldInfo::compareTo(FieldInfoo),28,2020-07-31 04:25:14+08:00,48,0.09937888198757763,486.0,548.0,8,73,6,67,79.29365191907733,3,3268,0.00244798041615667,0.0,22363,2953,3720,3287,1,1,21,28,condition,increasing
501,Java,fastjson,src/main/java/com/alibaba/fastjson/parser/JSONToken.java,JSONToken::name(intvalue),27,2020-07-31 04:25:14+08:00,58,0.6666666666666666,73.0,130.0,8,58,1,57,2.17538364517375,2,2143,0.0037330844610359314,0.0,22363,2953,3720,3287,21,23,25,27,accessing,increasing
502,Java,elasticsearch,server/src/test/java/org/elasticsearch/cluster/routing/allocation/RandomAllocationDeciderTests.java,RandomAllocationDeciderTests::testRandomDecisions(),27,2020-08-11 17:52:57-04:00,117,0.6223404255319149,59.0,185.0,7,142,16,126,1.1659998646491427,5,707,0.0099009900990099,0.7813395882199635,51033,13955,54699,3837,27,27,27,27,test,no trend
503,Java,elasticsearch,server/src/internalClusterTest/java/org/elasticsearch/action/admin/indices/create/SplitIndexIT.java,"SplitIndexIT::splitToN(intsourceShards,intfirstSplitShards,intsecondSplitShards)",27,2020-08-11 17:52:57-04:00,154,0.3532110091743119,101.0,265.0,9,347,19,328,10.609521052196213,6,743,0.012113055181695828,0.7813395882199635,51033,13955,54699,3837,27,27,27,27,conversion,no trend
504,Java,elasticsearch,test/framework/src/main/java/org/elasticsearch/script/MockScriptEngine.java,"MockScriptEngine::compile(Stringname,Stringsource,ScriptContext<T>context,Map<String,String>params)",27,2020-08-11 17:52:57-04:00,153,0.2751798561151079,96.0,251.0,21,258,103,155,16.056680356769377,6,727,0.02888583218707015,0.7813395882199635,51033,13955,54699,3837,8,19,28,27,processing,increasing
505,Java,elasticsearch,server/src/main/java/org/elasticsearch/action/termvectors/TermVectorsRequest.java,"TermVectorsRequest::parseRequest(TermVectorsRequesttermVectorsRequest,XContentParserparser)",27,2020-08-11 17:52:57-04:00,62,0.14187643020594964,532.0,594.0,5,70,8,62,0.8748850947439657,4,406,0.012315270935960592,0.7813395882199635,51033,13955,54699,3837,28,28,28,27,processing,no trend
506,Java,elasticsearch,server/src/test/java/org/elasticsearch/index/query/MultiMatchQueryBuilderTests.java,MultiMatchQueryBuilderTests::doCreateTestQueryBuilder(),27,2020-08-11 17:52:57-04:00,70,0.14613778705636746,66.0,141.0,8,95,20,75,0.9983791372415556,6,709,0.011283497884344143,0.7813395882199635,51033,13955,54699,3837,25,24,29,27,processing,increasing
507,Java,druid,src/main/java/com/alibaba/druid/sql/dialect/odps/parser/OdpsLexer.java,OdpsLexer::scanComment(),27,2020-07-19 23:57:13+08:00,92,0.3194444444444444,72.0,183.0,8,118,7,111,2.3714581248906192,3,1032,0.007751937984496123,0.28507596067917784,22174,4091,6154,3357,20,20,27,27,processing,increasing
508,Java,elasticsearch,x-pack/plugin/rollup/src/main/java/org/elasticsearch/xpack/rollup/RollupJobIdentifierUtils.java,"RollupJobIdentifierUtils::checkDateHisto(DateHistogramAggregationBuildersource,List<RollupJobCaps>jobCaps,Set<RollupJobCaps>bestCaps)",26,2020-08-11 17:52:57-04:00,81,0.26644736842105265,94.0,226.0,6,154,21,133,12.726190476190474,3,377,0.015915119363395226,0.7813395882199635,51033,13955,54699,3837,12,13,13,26,validation,increasing
509,Java,RxJava,src/test/java/io/reactivex/rxjava3/validators/BaseTypeParser.java,"BaseTypeParser::parse(Filef,StringbaseClassName)",26,2020-08-06 09:25:54+02:00,73,0.7849462365591398,50.0,144.0,5,284,2,282,10.729503169086076,2,1196,0.004180602006688963,0.5352710646636185,43430,1909,5780,3062,24,26,26,26,processing,no trend
510,Java,spring-framework,spring-jms/src/test/java/org/springframework/jms/core/JmsTemplateTests.java,"JmsTemplateTests::doTestReceive(booleanexplicitDestination,booleanuseDefaultDestination,booleantestConverter,booleanclientAcknowledge,booleanmessageSelector,booleannoLocal,longtimeout)",26,2020-08-11 17:20:27+02:00,92,0.14814814814814814,533.0,637.0,6,440,72,368,5.852173913043479,4,3859,0.0015548069448043536,0.024920706841866792,39237,7432,21537,4414,25,25,26,26,test,increasing
511,Java,spring-framework,spring-beans/src/main/java/org/springframework/beans/factory/support/AbstractAutowireCapableBeanFactory.java,"AbstractAutowireCapableBeanFactory::getTypeForFactoryMethod(StringbeanName,RootBeanDefinitionmbd,Class<?>...typesToMatch)",26,2020-08-11 17:20:27+02:00,89,0.06964006259780907,716.0,822.0,18,218,181,37,2.585254730111888,3,1963,0.009169638308711156,0.43815133665609424,39237,7432,21537,4414,18,20,25,26,accessing,increasing
512,Java,elasticsearch,server/src/main/java/org/elasticsearch/index/seqno/ReplicationTracker.java,ReplicationTracker::invariant(),26,2020-08-11 17:52:57-04:00,52,0.05615550755939525,763.0,848.0,7,110,25,85,2.3669134786781845,5,576,0.012152777777777778,0.7813395882199635,51033,13955,54699,3837,21,23,27,26,undefined,increasing
513,Java,elasticsearch,server/src/test/java/org/elasticsearch/search/aggregations/bucket/histogram/InternalAutoDateHistogramTests.java,"InternalAutoDateHistogramTests::assertReduced(InternalAutoDateHistogramreduced,List<InternalAutoDateHistogram>inputs)",26,2020-08-11 17:52:57-04:00,86,0.25903614457831325,137.0,248.0,10,214,102,112,8.835749441573704,5,723,0.013831258644536652,0.8024498305968204,51033,13955,54699,3837,8,22,25,26,test,increasing
514,Java,RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableSequenceEqualSingle.java,EqualCoordinator<T>::drain(),26,2020-08-06 09:25:54+02:00,102,0.5454545454545454,113.0,234.0,14,714,137,577,42.41856205653298,2,1461,0.009582477754962355,0.41116917047681256,43430,1909,5780,3062,24,24,26,26,processing,increasing
515,Java,RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableSequenceEqual.java,EqualCoordinator<T>::drain(),26,2020-08-06 09:25:54+02:00,102,0.3878326996197719,112.0,233.0,13,590,134,456,27.677708973726826,2,1461,0.00889801505817933,0.41116917047681256,43430,1909,5780,3062,24,24,26,26,processing,increasing
516,Java,RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableFlattenIterable.java,"FlattenIterableSubscriber<T,R>::drain()",26,2020-08-06 09:25:54+02:00,117,0.3391304347826087,228.0,378.0,10,328,28,300,13.44721690957998,2,1264,0.007911392405063292,0.5117570215545395,43430,1909,5780,3062,26,27,26,26,processing,decreasing
517,Java,dubbo,dubbo-plugin/dubbo-qos/src/main/java/org/apache/dubbo/qos/legacy/CountTelnetHandler.java,"CountTelnetHandler::telnet(finalChannelchannel,Stringmessage)",26,2020-08-11 09:03:18+08:00,75,0.5434782608695652,44.0,118.0,10,518,4,514,33.7981981981982,5,2930,0.0034129692832764505,0.0,33531,2338,4396,3217,26,26,26,26,undefined,no trend
518,Java,elasticsearch,server/src/test/java/org/elasticsearch/action/search/SearchResponseMergerTests.java,SearchResponseMergerTests::testMergeSearchHits(),26,2020-08-11 17:52:57-04:00,139,0.1941340782122905,402.0,558.0,6,165,9,156,1.4037334381770554,5,431,0.013921113689095129,0.8517070628094866,51033,13955,54699,3837,25,26,26,26,test,increasing
519,Java,elasticsearch,server/src/main/java/org/elasticsearch/search/SearchHit.java,"SearchHit::toInnerXContent(XContentBuilderbuilder,Paramsparams)",25,2020-08-11 17:52:57-04:00,80,0.101010101010101,608.0,696.0,7,114,26,88,1.0141994749365064,7,792,0.008838383838383838,0.7813395882199635,51033,13955,54699,3837,27,27,22,25,conversion,decreasing
520,Java,elasticsearch,modules/ingest-user-agent/src/main/java/org/elasticsearch/ingest/useragent/UserAgentProcessor.java,UserAgentProcessor::execute(IngestDocumentingestDocument),25,2020-08-11 17:52:57-04:00,75,0.4076086956521739,68.0,148.0,5,209,47,162,4.167268074391362,4,282,0.01773049645390071,0.7813395882199635,51033,13955,54699,3837,34,34,25,25,processing,decreasing
521,Java,druid,src/main/java/com/alibaba/druid/sql/dialect/sqlserver/parser/SQLServerLexer.java,SQLServerLexer::scanComment(),25,2020-07-19 23:57:13+08:00,83,0.5389610389610391,76.0,174.0,8,107,9,98,1.7079620879557469,3,1377,0.005809731299927378,0.18230563002680966,22174,4091,6154,3357,20,20,25,25,processing,increasing
522,Java,elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ml/job/config/Job.java,Builder::equals(Objecto),25,2020-08-11 17:52:57-04:00,27,0.030033370411568405,996.0,1023.0,6,31,4,27,1.2294586894586896,4,735,0.00816326530612245,0.7813395882199635,51033,13955,54699,3837,24,24,24,25,condition,no trend
523,Java,RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/parallel/ParallelFromPublisher.java,ParallelDispatcher<T>::drainAsync(),25,2020-08-06 09:25:54+02:00,86,0.2654320987654321,234.0,337.0,5,213,7,206,7.186046511627906,1,940,0.005319148936170214,0.5770738079686479,43430,1909,5780,3062,24,25,25,25,processing,increasing
524,Java,RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableSequenceEqualSingle.java,EqualCoordinator<T>::drain(),25,2020-08-06 09:25:54+02:00,80,0.4,119.0,219.0,14,650,51,599,47.00315897737289,3,1448,0.009668508287292816,0.41116917047681256,43430,1909,5780,3062,24,23,25,25,processing,increasing
525,Java,RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableSequenceEqual.java,EqualCoordinator<T>::drain(),25,2020-08-06 09:25:54+02:00,83,0.4213197969543147,112.0,215.0,13,556,54,502,32.50321683410135,3,1448,0.008977900552486187,0.41116917047681256,43430,1909,5780,3062,24,23,25,25,processing,increasing
526,Java,dubbo,dubbo-monitor/dubbo-monitor-default/src/main/java/org/apache/dubbo/monitor/dubbo/Statistics.java,Statistics::equals(Objectobj),25,2020-08-11 09:03:18+08:00,62,0.3924050632911392,142.0,203.0,8,318,22,296,23.98530465949821,3,2528,0.0031645569620253164,0.0,33531,2338,4396,3217,28,28,25,25,condition,decreasing
527,Java,dubbo,dubbo-common/src/main/java/org/apache/dubbo/common/bytecode/Wrapper.java,Wrapper::makeWrapper(Class<?>c),25,2020-08-11 09:03:18+08:00,134,0.4422442244224423,119.0,277.0,7,358,226,132,2.262333722661518,7,1079,0.006487488415199258,0.663350948088281,33531,2338,4396,3217,26,26,25,25,creation,decreasing
528,Java,spring-framework,spring-aop/src/main/java/org/springframework/aop/framework/CglibAopProxy.java,ProxyCallbackFilter::accept(Methodmethod),25,2020-08-11 17:20:27+02:00,72,0.11093990755007704,836.0,919.0,11,311,48,263,8.775224915710323,6,4158,0.002645502645502645,0.023561395559583143,39237,7432,21537,4414,25,25,25,25,collections,decreasing
529,Java,spring-framework,spring-r2dbc/src/main/java/org/springframework/r2dbc/core/NamedParameterUtils.java,NamedParameterUtils::parseSqlStatement(Stringsql),25,2020-08-11 17:20:27+02:00,91,0.22033898305084745,95.0,191.0,4,185,10,175,8.494001758707643,4,4256,0.0009398496240601504,0.023561395559583143,39237,7432,21537,4414,14,14,23,25,processing,increasing
530,Java,elasticsearch,test/fixtures/azure-fixture/src/main/java/fixture/azure/AzureHttpHandler.java,AzureHttpHandler::handle(finalHttpExchangeexchange),25,2020-08-11 17:52:57-04:00,114,0.6063829787234043,63.0,199.0,6,194,58,136,1.2577705325260051,2,146,0.0410958904109589,0.9254626009903572,51033,13955,54699,3837,18,23,28,25,coordination,increasing
531,Java,spring-framework,spring-beans/src/main/java/org/springframework/beans/factory/groovy/GroovyBeanDefinitionReader.java,"GroovyBeanDefinitionReader::invokeBeanDefiningMethod(StringbeanName,Object[]args)",24,2020-08-11 17:20:27+02:00,70,0.12773722627737227,463.0,542.0,13,240,81,159,8.075210084033614,7,2236,0.005813953488372093,0.4358858178522882,39237,7432,21537,4414,18,17,16,24,coordination,decreasing
532,Java,elasticsearch,server/src/test/java/org/elasticsearch/indices/recovery/RecoveryTargetTests.java,RecoveryTargetTests::testIndex(),24,2020-08-11 17:52:57-04:00,145,0.302713987473904,182.0,341.0,4,167,8,159,1.2599546941857538,4,833,0.004801920768307323,0.7813395882199635,51033,13955,54699,3837,23,23,24,24,test,increasing
533,Java,jadx,jadx-core/src/main/java/jadx/core/dex/visitors/regions/IfMakerHelper.java,IfMakerHelper::mergeNestedIfNodes(IfInfocurrentIf),24,2020-08-10 20:42:11+01:00,69,0.17692307692307693,152.0,231.0,6,96,14,82,3.722939844834255,1,1995,0.003007518796992481,0.1780162842339008,23369,926,1320,2702,16,15,22,24,processing,decreasing
534,Java,RxJava,src/test/java/io/reactivex/rxjava3/validators/NoAnonymousInnerClassesTest.java,NoAnonymousInnerClassesTest::verify(),24,2020-08-06 09:25:54+02:00,77,0.9058823529411764,25.0,127.0,5,255,4,251,14.461197339246118,2,1013,0.004935834155972359,0.5950359242325277,43430,1909,5780,3062,15,24,24,24,validation,increasing
535,Java,dubbo,dubbo-common/src/main/java/org/apache/dubbo/common/json/GenericJSONConverter.java,"GenericJSONConverter::writeValue(Objectobj,JSONWriterjb,booleanwriteClass)",24,2020-08-11 09:03:18+08:00,76,0.1645021645021645,422.0,503.0,9,349,11,338,13.382337896838772,9,3026,0.002974223397224057,0.0,33531,2338,4396,3217,22,23,24,24,IO,increasing
536,Java,dubbo,dubbo-common/src/main/java/org/apache/dubbo/common/beanutil/JavaBeanSerializeUtil.java,"JavaBeanSerializeUtil::serializeInternal(JavaBeanDescriptordescriptor,Objectobj,JavaBeanAccessoraccessor,IdentityHashMap<Object,JavaBeanDescriptor>cache)",24,2020-08-11 09:03:18+08:00,75,0.18382352941176472,123.0,201.0,6,163,7,156,5.213333333333334,4,2429,0.002470152326060107,0.13397575380789556,33531,2338,4396,3217,25,25,24,24,IO,decreasing
537,Java,elasticsearch,server/src/internalClusterTest/java/org/elasticsearch/discovery/ClusterDisruptionIT.java,ClusterDisruptionIT::testAckedIndexing(),24,2020-08-11 17:52:57-04:00,135,0.34177215189873417,111.0,265.0,12,329,21,308,15.358604403837125,9,743,0.016150740242261104,0.7813395882199635,51033,13955,54699,3837,22,24,24,24,test,increasing
538,Java,dubbo,dubbo-config/dubbo-config-api/src/main/java/org/apache/dubbo/config/ReferenceConfig.java,"ReferenceConfig<T>::createProxy(Map<String,String>map)",24,2020-08-11 09:03:18+08:00,75,0.2054794520547945,322.0,406.0,49,774,148,626,200.1467994366077,20,3190,0.015360501567398118,0.0,33531,2338,4396,3217,33,32,25,24,creation,decreasing
539,Java,elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ml/job/config/Job.java,Job::equals(Objectother),24,2020-08-11 17:52:57-04:00,31,0.03448275862068965,576.0,608.0,6,37,5,32,1.232332220986281,4,735,0.00816326530612245,0.7813395882199635,51033,13955,54699,3837,24,23,23,24,condition,decreasing
540,Java,RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableGroupJoin.java,"GroupJoinSubscription<TLeft,TRight,TLeftEnd,TRightEnd,R>::drain()",24,2020-08-06 09:25:54+02:00,124,0.34444444444444444,189.0,346.0,9,356,42,314,8.862903225806454,3,1301,0.0069177555726364325,0.5182887001959504,43430,1909,5780,3062,25,25,25,24,processing,no trend
541,Java,fastjson,src/main/java/com/alibaba/fastjson/util/IOUtils.java,"IOUtils::decodeUTF8(byte[]sa,intsp,intlen,char[]da)",24,2020-07-31 04:25:14+08:00,79,0.13932980599647266,654.0,740.0,5,149,63,86,0.2604528061511541,2,847,0.0059031877213695395,0.5263157894736842,22363,2953,3720,3287,32,23,23,24,processing,increasing
542,Java,druid,src/main/java/com/alibaba/druid/sql/ast/expr/SQLMethodInvokeExpr.java,SQLMethodInvokeExpr::computeDataType(),24,2020-07-19 23:57:13+08:00,51,0.14613180515759314,362.0,428.0,4,80,14,66,8.646167557932264,2,789,0.005069708491761722,0.6791778373547811,22174,4091,6154,3357,7,9,9,24,processing,increasing
543,Java,elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ml/datafeed/DatafeedUpdate.java,DatafeedUpdate::isNoop(DatafeedConfigdatafeed),24,2020-08-11 17:52:57-04:00,14,0.03125,398.0,411.0,10,24,11,13,3.073759573759573,4,592,0.01689189189189189,0.8024498305968204,51033,13955,54699,3837,18,18,20,24,condition,increasing
544,Java,dubbo,dubbo-rpc/dubbo-rpc-api/src/main/java/org/apache/dubbo/rpc/filter/GenericFilter.java,"GenericFilter::invoke(Invoker<?>invoker,Invocationinv)",24,2020-08-11 09:03:18+08:00,89,0.4944444444444445,59.0,153.0,27,368,93,275,91.64791004960064,12,3053,0.008843760235833607,0.0,33531,2338,4396,3217,9,10,29,24,messages,increasing
545,Java,elasticsearch,server/src/internalClusterTest/java/org/elasticsearch/indices/state/CloseWhileRelocatingShardsIT.java,CloseWhileRelocatingShardsIT::testCloseWhileRelocatingShards(),23,2020-08-11 17:52:57-04:00,148,0.6981132075471698,90.0,267.0,9,461,103,358,12.572861969376964,5,516,0.017441860465116282,0.8485796194943966,51033,13955,54699,3837,20,24,24,23,test,increasing
546,Java,spring-framework,spring-aop/src/main/java/org/springframework/aop/framework/JdkDynamicAopProxy.java,"JdkDynamicAopProxy::invoke(Objectproxy,Methodmethod,Object[]args)",23,2020-08-11 17:20:27+02:00,57,0.3877551020408163,156.0,241.0,16,185,23,162,12.095240790801613,7,3862,0.004142931123770067,0.023561395559583143,39237,7432,21537,4414,19,18,23,23,messages,increasing
547,Java,elasticsearch,server/src/main/java/org/elasticsearch/cluster/ClusterState.java,"ClusterState::toXContent(XContentBuilderbuilder,Paramsparams)",23,2020-08-11 17:52:57-04:00,88,0.1546572934973638,369.0,475.0,9,214,108,106,-3.4512323793607687,6,707,0.01272984441301273,0.7813395882199635,51033,13955,54699,3837,36,36,33,23,conversion,decreasing
548,Java,elasticsearch,client/rest-high-level/src/main/java/org/elasticsearch/client/ml/job/config/Job.java,Job::equals(Objectother),23,2020-08-11 17:52:57-04:00,29,0.06807511737089203,358.0,388.0,7,66,6,60,3.2821109286626537,5,629,0.011128775834658187,0.8087047172270002,51033,13955,54699,3837,23,22,22,23,condition,no trend
549,Java,dubbo,dubbo-common/src/main/java/org/apache/dubbo/config/AbstractConfig.java,"AbstractConfig::appendParameters(Map<String,String>parameters,Objectconfig,Stringprefix)",23,2020-08-11 09:03:18+08:00,47,0.09650924024640656,115.0,161.0,17,354,80,274,130.43354875598428,8,2930,0.005802047781569964,0.0,33531,2338,4396,3217,1,40,33,23,collections,decreasing
550,Java,RxJava,src/test/java/io/reactivex/rxjava3/testsupport/TestHelper.java,"checkBadSourceObservable(Function<Observable<T>,Object>mapper,finalbooleanerror,finalTgoodValue,finalTbadValue,finalObject...expected)",23,2020-08-06 09:25:54+02:00,123,0.047398843930635835,2691.0,2844.0,7,473,14,459,12.439024390243905,2,1157,0.0060501296456352644,0.5473546701502287,43430,1909,5780,3062,23,23,23,23,validation,no trend
551,Java,elasticsearch,x-pack/plugin/sql/qa/server/security/src/test/java/org/elasticsearch/xpack/sql/qa/security/SqlSecurityTestCase.java,AuditLogAsserter::assertLogs(),23,2020-08-11 17:52:57-04:00,111,0.21142857142857144,564.0,697.0,11,428,90,338,23.693323898677946,8,758,0.014511873350923485,0.7813395882199635,51033,13955,54699,3837,16,18,23,23,test,increasing
552,Java,dubbo,dubbo-plugin/dubbo-qos/src/main/java/org/apache/dubbo/qos/legacy/TraceTelnetHandler.java,"TraceTelnetHandler::telnet(Channelchannel,Stringmessage)",23,2020-08-11 09:03:18+08:00,52,0.7647058823529411,39.0,91.0,10,379,12,367,34.5412087912088,4,2930,0.0034129692832764505,0.0,33531,2338,4396,3217,25,23,23,23,undefined,decreasing
553,Java,druid,src/main/java/com/alibaba/druid/sql/dialect/oracle/parser/OracleLexer.java,OracleLexer::scanComment(),23,2020-07-19 23:57:13+08:00,83,0.24776119402985075,242.0,340.0,20,314,38,276,26.398994539247013,4,2318,0.008628127696289905,0.0020851951146857307,22174,4091,6154,3357,14,20,22,23,processing,increasing
554,Java,druid,src/main/java/com/alibaba/druid/sql/ast/statement/SQLColumnDefinition.java,SQLColumnDefinition::clone(),23,2020-07-19 23:57:13+08:00,83,0.13741721854304634,478.0,583.0,4,106,1,105,5.392687027178482,2,831,0.004813477737665464,0.6735180220434912,22174,4091,6154,3357,11,11,11,23,creation,no trend
555,Java,elasticsearch,server/src/test/java/org/elasticsearch/cluster/routing/allocation/BalanceConfigurationTests.java,BalanceConfigurationTests::testNoRebalanceOnPrimaryOverload(),23,2020-08-11 17:52:57-04:00,108,0.35064935064935066,274.0,411.0,6,150,13,137,1.2619402605898362,4,707,0.008486562942008486,0.7813395882199635,51033,13955,54699,3837,23,23,23,23,test,no trend
556,Java,spring-framework,spring-expression/src/main/java/org/springframework/expression/spel/ast/ConstructorReference.java,ConstructorReference::createArray(ExpressionStatestate),23,2020-08-11 17:20:27+02:00,90,0.26865671641791045,228.0,327.0,13,410,105,305,16.543213830995406,6,3516,0.003697383390216155,0.007249660172179429,39237,7432,21537,4414,29,29,20,23,creation,decreasing
557,Java,elasticsearch,x-pack/plugin/watcher/src/test/java/org/elasticsearch/xpack/watcher/test/bench/WatcherScheduleEngineBenchmark.java,WatcherScheduleEngineBenchmark::main(String[]args),23,2020-08-11 17:52:57-04:00,179,0.5628930817610063,69.0,263.0,8,214,20,194,1.1151615287286578,7,708,0.011299435028248588,0.7813395882199635,51033,13955,54699,3837,23,23,23,23,processing,no trend
558,Java,spring-framework,spring-websocket/src/main/java/org/springframework/web/socket/sockjs/transport/TransportHandlingSockJsService.java,"TransportHandlingSockJsService::handleTransportRequest(ServerHttpRequestrequest,ServerHttpResponseresponse,WebSocketHandlerhandler,StringsessionId,Stringtransport)",23,2020-08-11 17:20:27+02:00,92,0.3194444444444444,230.0,328.0,15,154,56,98,2.6265186243886154,6,2180,0.006880733944954129,0.44766651563207976,39237,7432,21537,4414,16,18,23,23,coordination,increasing
559,Java,dubbo,dubbo-common/src/main/java/org/apache/dubbo/common/beanutil/JavaBeanSerializeUtil.java,"JavaBeanSerializeUtil::deserializeInternal(Objectresult,JavaBeanDescriptorbeanDescriptor,ClassLoaderloader,IdentityHashMap<JavaBeanDescriptor,Object>cache)",23,2020-08-11 09:03:18+08:00,83,0.2034313725490196,219.0,305.0,4,177,6,171,3.1583896561857188,4,2429,0.0016467682173734047,0.13397575380789556,33531,2338,4396,3217,26,26,24,23,IO,decreasing
